stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLongitude,stationLatitude,parkingTotBikeCnt,goo,dong
ST-2843,3879. 중랑천 뚝방길 산책로 입구,19,4,127.0774765,37.56628036,23,광진구,중곡3동
ST-2830,3880. 홍련봉 공원,0,2,127.09352875,37.54896927,2,광진구,구의2동
ST-2865,3881. 신자초교입구 교차로,2,2,127.07579041,37.53298569,4,광진구,자양2동
ST-2891,3882. 자양2동 주민센터,2,1,127.08463287,37.52879333,3,광진구,자양2동
ST-3012,3886.광진구 민방위교육센터,0,0,127.09801483,37.5391922,0,광진구,구의3동
ST-3188,3890. 웰츠타워 오피스텔,1,0,127.08355713,37.53803253,1,광진구,자양1동
ST-2462,3902. 항동지구5단지 501동 앞,6,0,126.82487488,37.47819901,6,구로구,오류2동
ST-2463,3903. 현대아파트 앞,0,0,126.85917664,37.49333954,0,구로구,개봉2동
ST-2464,3904. 테크노마트 앞,1,0,126.8911438,37.50624084,1,구로구,구로5동
ST-2465,3905. 희훈타워빌 앞,18,2,126.88924408,37.50191498,20,구로구,구로5동
ST-2435,3906. 천왕차량사업소 입구,16,0,126.84501648,37.47604752,16,구로구,오류2동
ST-2559,3907. 신도림7차e편한세상아파트 806동 앞,3,0,126.88353729,37.50862503,3,구로구,신도림동
ST-2753,3908. 오류동 다숲오피스텔 앞,9,1,126.8416214,37.49267197,10,구로구,오류2동
ST-2828,3910. 목양전원교회 앞 로터리,10,0,126.8221817,37.48389053,10,구로구,오류2동
ST-2829,3911. 항동하버리안2단지아파트 후문,14,0,126.82247925,37.48337555,14,구로구,오류2동
ST-2855,3912. 삼호아파트 앞,3,1,126.8564682,37.49385834,4,구로구,개봉2동
ST-2892,3914. 신도림쌍용플래티넘노블아파트 앞,3,0,126.89118195,37.50126266,3,구로구,구로5동
ST-2949,3915. 동선아파트 앞,17,1,126.83907318,37.49382782,18,구로구,오류1동
ST-3037,3917. 성공회대학교,14,1,126.82478333,37.48859024,15,구로구,오류2동
ST-2997,3918. 이좋은집오피스텔 앞,8,2,126.84185028,37.4949913,10,구로구,오류1동
ST-3013,3919. 구로역·NC신구로점 버스정류장(구로역 방면),5,0,126.88237,37.50096512,5,구로구,구로5동
ST-3055,3920. 개봉역2번출구 B,3,0,126.85697937,37.49555206,3,구로구,개봉1동
ST-3067,3922. 서울남부교정시설 앞,8,1,126.83985901,37.47715378,9,구로구,오류2동
ST-3088,3923. 구로공구상가 앞,6,0,126.87708282,37.50075531,6,구로구,구로2동
ST-3103,3924. 오류동 계림웨스트밸리 앞,1,0,126.82965088,37.49090958,1,구로구,오류2동
ST-3124,3925. 중앙유통단지 앞 B,39,1,126.87678528,37.50127029,40,구로구,구로2동
ST-3182,3927. 구로월드아파트 앞,21,0,126.87619019,37.50519562,21,구로구,구로2동
ST-3195,3928.고척아이파크아파트 106동 앞,18,1,126.8609848,37.49801254,19,구로구,고척1동
ST-3194,3929. 고척아이파크아파트 205동 앞,10,0,126.86045837,37.50108719,10,구로구,고척1동
ST-3189,3930. 온수역 2번 출구 앞,18,1,126.82500458,37.49179459,19,구로구,수궁동
ST-3223,3931. 천왕역 3번 출구 뒤,5,0,126.83894348,37.48690414,5,구로구,오류2동
ST-3222,3932. 개봉센트레빌레우스아파트 앞,5,2,126.85295105,37.49752045,7,구로구,개봉1동
ST-3237,3933. 오류동부골든아파트 후문 옆,13,0,126.84114075,37.49938202,13,구로구,오류1동
ST-3225,3934. 철도교통관제센터 정문 앞,11,0,126.87788391,37.49708176,11,구로구,구로1동
ST-3252,3935. 고대구로병원 앞,5,0,126.88424683,37.49312592,5,구로구,구로2동
ST-2637,3956. 대륭테크노타운21차 앞,20,3,126.88724518,37.46557617,23,금천구,독산1동
ST-2638,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,7,1,126.89341736,37.45739746,8,금천구,독산1동
ST-2639,3959. 시흥사거리(시흥동 994-3 앞),4,1,126.90045166,37.45415115,5,금천구,시흥1동
ST-2641,3963. 에이스 하드웨어(시흥대로 396) 앞,1,0,126.89826202,37.46865845,1,금천구,독산4동
ST-2642,3966. 독산역1번출구 B,4,0,126.88920593,37.46709442,4,금천구,독산1동
ST-2893,3967. 혜명양로원 담장 옆(2),9,0,126.91375732,37.45191956,9,금천구,시흥5동
ST-2894,3968. 독산동 현대홈타운 금천과선교 앞,1,0,126.89181519,37.46222305,1,금천구,독산1동
ST-2895,3969. 독산역 롯데캐슬 104동 앞,0,1,126.89175415,37.46239853,1,금천구,독산1동
ST-2910,3970. 시흥4동주민센터 앞,4,0,126.90592957,37.45894241,4,금천구,시흥4동
ST-2911,3971. 순흥안씨묘 건너편,3,2,126.90807343,37.45838165,5,금천구,시흥4동
ST-2912,3972. 산기슭공원 앞,14,1,126.90721893,37.46272278,15,금천구,시흥4동
ST-2913,3973. 독산2동주민센터 앞,8,0,126.90357208,37.4632225,8,금천구,독산2동
ST-2931,3974.  안천중학교,4,0,126.88677979,37.45936584,4,서울특별시,금천구
ST-3029,3975.현대시티아울렛 가산,8,0,126.88877869,37.47739792,8,금천구,가산동
ST-3032,3980. 금천현대홈타운 후문 서부샛길,0,1,126.89003754,37.46139526,1,금천구,독산1동
ST-2932,3983. 금천구청역 1번 출구,24,1,126.89432526,37.45703506,25,금천구,독산1동
ST-2999,3984. 가산롯데아이티캐슬,41,2,126.88083649,37.47636795,43,금천구,가산동
ST-2964,3985. 디폴리스 지식산업센터,35,0,126.87680054,37.48017502,35,금천구,가산동
ST-3196,3986.청년주택 독산동점,6,2,126.89282227,37.46754074,8,금천구,독산1동
ST-3219,3987. LG전자가산A와 가산테라타워 사이,3,1,126.89012909,37.47520447,4,금천구,가산동
ST-3236,3988. 엘아르베뉴 102동 앞,5,1,126.88707733,37.47452545,6,금천구,가산동
ST-2698,4002. 상계주공 14단지 상가 앞,15,0,127.05970764,37.66963577,15,노원구,상계9동
ST-2700,4004. 당고개입구오거리 당현천변,2,0,127.07557678,37.66260529,2,노원구,상계3·4동
ST-2701,4005. 중계2차 한화꿈에그린 101동 인근,0,0,127.07525635,37.65955734,0,노원구,중계4동
ST-2702,4007. 노원 을지대학교 병원,22,4,127.06969452,37.63666916,26,노원구,하계1동
ST-2703,4008. 하계 어린이 공원,8,2,127.06916046,37.63341522,10,노원구,하계1동
ST-2704,4009. 월계프라자,15,2,127.05213165,37.63284302,17,노원구,월계2동
ST-2705,4011. 월계 센트럴 아이파크,24,1,127.05693054,37.62917328,25,노원구,월계2동
ST-2706,4013. 중계 롯데마트,14,0,127.070755,37.64584351,14,노원구,중계1동
ST-2707,4014. 당고개역 3번 출구,16,0,127.07884216,37.67030334,16,노원구,상계3·4동
ST-2754,4016. 노원 마들스타디움,14,0,127.05744171,37.64530945,14,노원구,상계6·7동
ST-2708,4017. 월계 청백1단지 아파트 정류장,18,1,127.05206299,37.63459396,19,노원구,월계2동
ST-2709,4018. 상계주공15단지 버스정류소,0,0,127.05683899,37.66782761,0,노원구,상계9동
ST-2710,4019. 상계주공10단지 버스정류소,2,0,127.05819702,37.66214371,2,노원구,상계10동
ST-2711,4020. 중계동 성모빌딩 앞 ,0,0,127.07659149,37.65116119,0,노원구,중계1동
ST-2712,4021. 중계본동 입구,12,1,127.08331299,37.64426041,13,노원구,중계본동
ST-2713,4023. 월계역 1번 출구,13,6,127.05886841,37.63441086,19,노원구,월계2동
ST-2714,4024. 꿈의숲 SK뷰 아파트,24,1,127.05445099,37.62045288,25,노원구,월계1동
ST-2715,4025. 한천교 동편,4,0,127.07019043,37.62533569,4,노원구,공릉1동
ST-2716,4026. 상계주공1단지아파트,0,0,127.05793762,37.64795303,0,노원구,상계6·7동
ST-2791,4027. 한내 행복발전소 옆,32,4,127.06214142,37.62741089,36,노원구,월계3동
ST-2717,4028. 한일유앤아이아파트 105동 인근,0,0,127.07130432,37.65351868,0,노원구,상계2동
ST-2718,4029. 청소년수련관 후문,0,0,127.06041718,37.6396637,0,노원구,중계2·3동
ST-2729,4031. 청암예술학교 앞,1,1,127.07327271,37.65153503,2,노원구,중계1동
ST-2719,4032. 불암주유소 앞,1,0,127.07704163,37.65149689,1,노원구,중계본동
ST-2720,4033. 녹천역 4번 출구 옆,14,0,127.05194855,37.64292908,14,노원구,월계2동
ST-2804,4035. 휴플러스 수락한신아파트 101동 앞,0,0,127.05947113,37.674366,0,노원구,상계1동
ST-2792,4036. 하계역 6번출구,2,3,127.06715393,37.63793945,5,노원구,하계1동
ST-2835,4037. 물넘이교,0,0,127.07195282,37.65408325,0,노원구,중계1동
ST-2859,4039. 서울시 북부여성발전센터,9,1,127.06213379,37.64304352,10,노원구,중계2·3동
ST-2861,4040. 공릉로 26길,8,4,127.08146667,37.61965561,12,노원구,공릉2동
ST-2896,4041. 공릉역3번출구,6,0,127.07301331,37.62500381,6,노원구,공릉1동
ST-2914,4042. 상계문화정보도서관,4,0,127.05174255,37.67851257,4,노원구,상계1동
ST-2954,4043. 상계주공13단지 1301동,4,1,127.06388855,37.66674042,5,노원구,상계9동
ST-2955,4044. 공릉산 백세문 입구,5,0,127.08548737,37.62812042,5,노원구,공릉2동
ST-2971,4045. 은하수 공원,1,1,127.0440979,37.63000488,2,노원구,월계2동
ST-2722,4054. 창동한신아파트 버스정류소,8,0,127.03527069,37.64601898,8,도봉구,창1동
ST-2723,4058. 다락원체육공원 전망대 입구,10,0,127.04916382,37.69101334,10,도봉구,도봉2동
ST-2724,4062. 평화도봉공원 주변,14,0,127.04270935,37.66252136,14,도봉구,방학1동
ST-2725,4064. 신창아파트 입구 앞,2,0,127.04082489,37.64051056,2,도봉구,창3동
ST-2726,4065. 창동역 1번출구 앞,17,2,127.04929352,37.65373611,19,도봉구,창4동
ST-2730,4073.방아골종합사회복지관,2,0,127.03243256,37.66927338,2,도봉구,방학2동
ST-2727,4074. 도봉구육아종합지원센터(창동),0,0,127.04116058,37.63342667,0,도봉구,창3동
ST-2549,4076. 도봉통합복지센터 뒤 중랑천 변,23,0,127.05127716,37.65999603,23,도봉구,창4동
ST-2799,4077. 도봉제1교,2,1,127.05038452,37.67984772,3,도봉구,도봉2동
ST-2849,4078. 원당공원 앞,0,0,127.02767944,37.65854645,0,도봉구,방학3동
ST-2967,4080. 창동주공19단지앞 ,1,0,127.05227661,37.65250778,1,도봉구,창4동
ST-3026,4083.도봉아이나라도서관 앞,5,2,127.04973602,37.65898895,7,도봉구,창4동
ST-3050,4084. 도봉동실내스포츠센터,4,1,127.05047607,37.68125534,5,도봉구,도봉2동
ST-3091,4086. 도봉로 534,11,0,127.03754425,37.6529541,11,도봉구,창5동
ST-3092,4087. 우이교 교차로,2,0,127.03160095,37.6432457,2,도봉구,창2동
ST-3093,4088. 김근태도서관,8,0,127.04263306,37.68750763,8,도봉구,도봉1동
ST-3119,4089. 동부센트레빌 앞,19,0,127.03864288,37.66299057,19,도봉구,방학1동
ST-3175,4090. 녹천교 앞 사거리,5,0,127.05459595,37.64564514,5,도봉구,창4동
ST-3172,4091. 방학역2번출구,13,0,127.04441833,37.66922379,13,도봉구,방학1동
ST-3177,4092. 도봉경찰서 교차로,12,0,127.05309296,37.65265656,12,도봉구,창4동
ST-3197,4094.도봉여성센터,11,0,127.03045654,37.66334915,11,도봉구,방학3동
ST-3269,4095. 방학브라운스톤아파트,10,0,127.04540253,37.66289139,10,도봉구,방학1동
ST-2496,4102. 휘경1동주민센터 앞,13,0,127.06555939,37.59286499,13,동대문구,휘경1동
ST-2497,4103. 휘경sk뷰아파트 앞,18,0,127.06781769,37.59383774,18,동대문구,휘경1동
ST-2498,4104. 외대앞역 교차로,1,1,127.06459808,37.59436417,2,동대문구,휘경1동
ST-2499,4105. 서울교통공사사거리 교통섬,21,0,127.05799103,37.56324005,21,동대문구,장안1동
ST-2500,4107. 장안동근린공원 입구,24,1,127.0719223,37.57744217,25,동대문구,장안2동
ST-2501,4108. 답십리파크자이아파트 앞,3,4,127.05789185,37.5676918,7,동대문구,답십리2동
ST-2502,4110. 용두롯데캐슬리치아파트 앞,3,1,127.03024292,37.57958603,4,동대문구,용신동
ST-2504,4113. 한국국방연구원 앞,14,2,127.04029846,37.59139633,16,동대문구,청량리동
ST-2560,4114. 휘경여중고삼거리,16,0,127.06827545,37.58392334,16,동대문구,휘경2동
ST-2505,4116. 이문e편한세상아파트 앞,22,0,127.06692505,37.60460281,22,동대문구,이문1동
ST-2506,4117. 휘경119안전센터 앞,23,2,127.06536102,37.59087372,25,동대문구,휘경2동
ST-2507,4121. 서울문화재단 앞,7,2,127.03362274,37.57130051,9,동대문구,용신동
ST-2508,4122. 청계9가교차로 앞,0,0,127.02992249,37.57014847,0,동대문구,용신동
ST-2509,4123. 배봉초교 교차로,21,4,127.06689453,37.57846832,25,동대문구,전농2동
ST-3155,4128.  종암초등학교 뒤(새울센스빌),1,0,127.03196716,37.58265686,1,동대문구,제기동
ST-3165,4131. 베네스트 오피스텔 앞,0,1,127.03170013,37.57817078,1,동대문구,용신동
ST-3173,4132. 이문삼익아파트 앞,1,0,127.06776428,37.5963974,1,동대문구,이문2동
ST-3198,4133.래미안허브리츠아파트 앞,3,2,127.0354538,37.57426071,5,동대문구,용신동
ST-3206,4134. 제기동 현대아파트 앞,5,0,127.0353241,37.57994843,5,동대문구,제기동
ST-3258,4135. 삼성생명 앞,10,1,127.04224396,37.57902145,11,동대문구,용신동
ST-3286,4136. 롯데캐슬SKY-L65 D동 앞,4,3,127.04463959,37.5776329,7,동대문구,전농1동
ST-3286,4136. 롯데캐슬SKY-L65 D동 앞,4,3,127.04463959,37.5776329,7,동대문구,전농1동
ST-2649,4152. 상도효성해링턴플레이스,0,0,126.94151306,37.50543213,0,동작구,상도2동
ST-2650,4153. 흑석동효사정앞,12,3,126.96128082,37.51120377,15,동작구,흑석동
ST-2651,4158. 노량진근린공원,8,6,126.92850494,37.50680542,14,동작구,대방동
ST-2652,4162. 노량진1동 청소년독서실,10,0,126.94713593,37.50785828,10,동작구,노량진1동
ST-2653,4167. 구로교 아래,4,0,126.90350342,37.48500824,4,동작구,신대방1동
ST-2654,4169. 신대방삼거리,12,3,126.92797852,37.49845505,15,동작구,신대방2동
ST-2827,4173. 중대후문 마을버스정류장,1,0,126.95025635,37.50444412,1,동작구,상도1동
ST-2803,4175. 대방역2번출구,7,2,126.92741394,37.51262665,9,동작구,대방동
ST-3064,4177. 롯데캐슬 101동 앞,0,2,126.94590759,37.50157547,2,동작구,상도2동
ST-3065,4178. 이수성결교회 옆,2,0,126.98368835,37.49814987,2,동작구,사당2동
ST-3105,4179. 보라매병원역 1번출구,36,11,126.9234314,37.49322128,47,동작구,신대방2동
ST-3106,4180. 흑석동주민센터 입구,6,1,126.96673584,37.50682831,7,동작구,흑석동
ST-3117,4181. 보라매공원역 2번출구,0,2,126.91781616,37.49582291,2,동작구,신대방2동
ST-2528,4202. 프런트원(공덕역4번출구 앞),8,4,126.95259857,37.54585266,12,마포구,공덕동
ST-2530,4206. 광흥창역5번출구,1,1,126.931633,37.54737854,2,마포구,서강동
ST-2531,4207. 아만티호텔 앞,9,4,126.91885376,37.5573082,13,마포구,서교동
ST-2532,4208. 스타벅스(동교동) 앞,10,3,126.91986847,37.5566597,13,마포구,서교동
ST-2533,4210. 가좌행복주택 앞,1,7,126.91184235,37.56949234,8,마포구,성산2동
ST-2534,4211. 시석빌딩 앞,0,0,126.91671753,37.5483017,0,마포구,합정동
ST-2535,4212. 한화오벨리스크 앞,1,0,126.88156128,37.58332062,1,마포구,상암동
ST-2536,4213. 마포구중앙도서관 정문 앞,0,2,126.90814972,37.56415558,2,마포구,성산1동
ST-2537,4214. JTBC 앞,26,1,126.8901825,37.57730484,27,마포구,상암동
ST-2874,4216. 망원정 앞,2,0,126.90480042,37.5500679,2,마포구,합정동
ST-2905,4217. 한강공원 망원나들목,1,1,126.89688873,37.55557632,2,마포구,망원1동
ST-2974,4218. 디지털매직스페이스,37,3,126.88957977,37.58119965,40,마포구,상암동
ST-2975,4220. 신촌 청년주택,0,0,126.93203735,37.54985428,0,마포구,서강동
ST-2976,4221. 솔리스타오피스텔(공덕동주민센터),0,0,126.96052551,37.55015945,0,마포구,공덕동
ST-3008,4222. 서울디자인고등학교 앞,2,1,126.94676971,37.54568481,3,마포구,염리동
ST-2977,4224. 서부운전면허시험장,3,2,126.882164,37.57892227,5,마포구,상암동
ST-2978,4226. 마포프레스티지자이 1,0,0,126.94669342,37.55152893,0,마포구,염리동
ST-2979,4233. 코오롱아파트사거리,5,2,126.9214325,37.56303787,7,마포구,연남동
ST-2980,4234. 에스테반,0,0,126.95951843,37.54891968,0,마포구,공덕동
ST-2981,4238. 상암한샘빌딩앞,3,2,126.89867401,37.57649231,5,마포구,상암동
ST-2983,4240. 아현문화건강센터,0,0,126.95147705,37.55235291,0,마포구,아현동
ST-3017,4244. 당인리발전소 공원 앞,11,1,126.91764832,37.54529572,12,마포구,합정동
ST-3019,4246. 상수역새마을금고,1,0,126.92464447,37.54758835,1,마포구,서강동
ST-3020,4247. 서울서부지방법원등기국앞,2,0,126.95478058,37.55184937,2,마포구,아현동
ST-3021,4248. 신촌 교보빌딩,0,0,126.94034576,37.5560112,0,마포구,대흥동
ST-2561,4253. 홍은도담도서관,1,0,126.94916534,37.60169601,1,서대문구,홍은1동
ST-2897,4255. 래미안 루센티아 아파트 108동 앞,0,0,126.91736603,37.57504272,0,서대문구,남가좌1동
ST-2990,4262. 서대문자연사박물관 입구,0,0,126.93544006,37.57540131,0,서대문구,연희동
ST-3033,4264. 홍남교 버스정류장,2,3,126.92827606,37.57675552,5,서대문구,남가좌1동
ST-3034,4265. 안산초등학교 앞,0,0,126.95230103,37.57987976,0,서대문구,홍제2동
ST-3027,4266.국민연금공단충정로사옥,0,0,126.96414948,37.56184769,0,서대문구,충현동
ST-3051,4267. 서대문역 2번 출구,1,2,126.96607208,37.56599045,3,서대문구,충현동
ST-3062,4269. 연희IC 남측,6,1,126.92827606,37.56355667,7,서대문구,연희동
ST-3139,4270. 우국한마음 아파트 맞은편,26,0,126.93450928,37.57913971,26,서대문구,남가좌1동
ST-3107,4271. 충정로역 1번 출구,0,0,126.96305847,37.55942535,0,서대문구,충현동
ST-3113,4272. 홍남교 사거리,0,2,126.92683411,37.57601929,2,서대문구,남가좌2동
ST-3114,4273. 홍연2교 사거리,1,2,126.92906189,37.57716751,3,서대문구,남가좌1동
ST-3140,4274. 신촌 파랑고래 입구,2,0,126.93603516,37.55687714,2,서대문구,신촌동
ST-3202,4275.농협생명본사빌딩 서관,0,3,126.96909332,37.56233597,3,서대문구,충현동
ST-2655,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),7,1,127.03888702,37.47171783,8,서초구,양재2동
ST-2656,4304. 서울고앞,4,2,127.00736237,37.48339462,6,서초구,서초3동
ST-2657,4305. 서일스포츠센터,0,1,127.02222443,37.49801636,1,서초구,서초4동
ST-2658,4306. 서래공원 앞,11,1,127.003479,37.50150681,12,서초구,반포4동
ST-2659,4307. 고투몰 gate 15옆,5,10,127.00945282,37.50723267,15,서초구,반포4동
ST-2661,4309. 서초케이타운앞,2,0,127.05931854,37.45766449,2,서초구,안골
ST-2662,4310. 염곡동(염통골) 입구,1,0,127.04867554,37.46220779,1,서초구,내곡동
ST-2663,4312. 반포미도2차아파트 옆,3,1,127.00653076,37.50320435,4,서초구,반포4동
ST-2664,4313. 반포종합운동장,16,6,126.99646759,37.49979782,22,서초구,반포2동
ST-2665,4314. 탑성마을 버스정거장 옆,3,3,127.05544281,37.45916748,6,서초구,내곡동
ST-2666,4315. 이투스교육 앞,5,3,127.02905273,37.48389053,8,서초구,서초2동
ST-2667,4316. 고속터미널역 3번출구,10,2,127.0059433,37.50365829,12,서초구,반포4동
ST-2668,4317. 양재근린공원,4,2,127.0424118,37.47039795,6,서초구,양재2동
ST-2669,4318. 방배역 2번 출구,2,1,126.99758911,37.48116684,3,서초구,방배3동
ST-2562,4319. 삼성전자R&D어린이집 뒤,9,0,127.02184296,37.46559143,9,서초구,양재1동
ST-2570,4320. 신영체르니 아파트,13,4,127.04144287,37.47901154,17,서초구,양재1동
ST-2853,4322.서울추모공원 입구,9,0,127.04283142,37.45429993,9,서초구,양재2동
ST-2875,4323. 내곡도서관,14,4,127.05391693,37.45199966,18,서초구,내곡동
ST-2934,4324. 세화고등학교,2,7,126.99147034,37.50209427,9,서초구,반포2동
ST-3009,4327. 몽마르뜨공원입구,6,0,127.0026474,37.4928894,6,서초구,서초3동
ST-2962,4329. SC제일은행 양재동지점 앞,0,0,127.03315735,37.48573685,0,서초구,서초2동
ST-3086,4332. 이수교차로,15,8,126.98448181,37.49817276,23,서초구,방배4동
ST-3144,4333. 서울고등학교 건너편,4,1,127.00597382,37.48285294,5,서초구,서초3동
ST-3157,4334. 인재개발원 데이터센터,1,3,127.02180481,37.4801178,4,서초구,서초1동
ST-3180,4336. 서울교육청 교육연수원 앞,0,5,126.99777222,37.473423,5,서초구,방배3동
ST-3181,4337. 우면산등산로 입구,0,1,127.00611115,37.47691727,1,서초구,방배3동
ST-3216,4338.새정이마을버스정류장 앞,1,2,127.06594849,37.43474579,3,서초구,양재2동
ST-3220,4340. 방배래미안아트힐아파트 앞,0,0,127.00592041,37.47730637,0,서초구,방배3동
ST-3221,4341. 영동1교 북단,18,0,127.03826141,37.47555923,18,서초구,양재1동
ST-3257,4343. 헌인릉 입구,6,0,127.08129883,37.46066284,6,서초구,내곡동
ST-2466,4353. 코오롱디지털타워 3차앞,16,0,127.04998779,37.54655838,16,성동구,성수1가2동
ST-2467,4360. 르노삼성자동차 성수사업소 앞,35,2,127.05957794,37.54824448,37,성동구,성수2가3동
ST-2468,4362. 행당중학교 후문,2,0,127.04154968,37.5540123,2,성동구,사근동
ST-2856,4363. 신금호역 2번출구 앞,0,0,127.01988983,37.55507278,0,성동구,금호1가동
ST-2787,4367. kt 행당빌딩 앞,1,0,127.03435516,37.55862045,1,성동구,행당1동
ST-2834,4370. 성동교 사거리,16,1,127.04475403,37.55141449,17,성동구,성수1가2동
ST-3002,4373. 서울숲 지식산업센터,40,2,127.04849243,37.54127502,42,성동구,성수1가1동
ST-3003,4377. 우영테크노센터 앞,56,1,127.05971527,37.54332352,57,성동구,성수2가3동
ST-3042,4381. 더스페이스타워 앞,29,1,127.04636383,37.55140305,30,성동구,성수1가2동
ST-3043,4382. 페코텍글로벌허브빌딩 앞,18,7,127.06682587,37.54753494,25,성동구,성수2가3동
ST-3044,4383. 푸조비즈타워 앞,28,3,127.06461334,37.54808044,31,성동구,성수2가3동
ST-3099,4385. 용답동 우체국 주변,16,2,127.06151581,37.56168747,18,성동구,용답동
ST-3120,4386. 현대자동차 동부서비스센터 주변,16,1,127.05796814,37.546978,17,성동구,성수2가3동
ST-3121,4387. 성수역 1번출구 주변,8,0,127.05336761,37.54555893,8,성동구,성수2가3동
ST-3136,4388. 하우스디세종타워 앞,39,0,127.05332184,37.54644394,39,성동구,성수2가3동
ST-3205,4389. 서울숲역3번출구,4,2,127.04423523,37.54255676,6,성동구,성수1가1동
ST-3228,4390. 신답역 1번출구,4,1,127.04694366,37.57045364,5,성동구,용답동
ST-3267,4392. 답십리역 6번출구,7,4,127.05233002,37.56678009,11,성동구,용답동
ST-3265,4393. 상원삼거리 장안철교 아래,22,3,127.05222321,37.55105209,25,성동구,송정동
ST-3277,4394.서울시립24시간게스트하우스,20,0,127.05822754,37.55433273,20,성동구,용답동
ST-2731,4406. 장곡초등학교 앞,2,1,127.04844666,37.61745453,3,성북구,장위1동
ST-2793,4408. 돌곶이역 앞,26,3,127.0575943,37.61131287,29,성북구,장위2동
ST-2898,4411. 동산어린이공원 앞,15,6,127.03466034,37.60623932,21,성북구,월곡1동
ST-2935,4414. 안암역 3번 출구,7,0,127.03095245,37.58625031,7,성북구,안암동
ST-2970,4415. 미아초교버스승강장,0,0,127.02198029,37.61207962,0,강북구,송천동
ST-3045,4417. 성북청소년문화의집,3,0,127.00876617,37.61566925,3,성북구,정릉4동
ST-3046,4418. 종암동 동덕여대 제2생활관 앞,1,4,127.03331757,37.60108948,5,성북구,종암동
ST-3038,4419. 성북구 한예종 캠퍼스 본관,10,0,127.05618286,37.60665131,10,동대문구,이문2동
ST-3039,4420. 성북구 한예종 캠퍼스 별관,33,2,127.05847931,37.60289764,35,동대문구,이문2동
ST-3158,4421. 롯데캐슬클라시아 입구 앞,0,1,127.02606964,37.6069603,1,성북구,길음2동
ST-3203,4423.현대백화점 미아점,1,0,127.02845764,37.60884857,1,성북구,길음2동
ST-3264,4425. 하늘채코오롱아파트 앞,21,0,127.04558563,37.61924744,21,성북구,장위3동
ST-2571,4452. 삼성SDS,77,1,127.09985352,37.51633835,78,송파구,잠실6동
ST-2572,4453. 위례중앙푸르지오 201동 앞,5,0,127.14326477,37.47434616,5,송파구,위례동
ST-2619,4454. 위례 포레샤인 1809동 부근,10,2,127.1526947,37.48687744,12,송파구,위례동
ST-2574,4457. 아산병원 기숙사 부근,115,0,127.10913086,37.52478027,115,송파구,풍납2동
ST-2575,4458. 가락2동주민센터 인근,1,0,127.12589264,37.49917603,1,송파구,가락본동
ST-2576,4460. 올림픽훼미리아파트 112동 앞,28,3,127.11863708,37.48807144,31,송파구,문정2동
ST-2577,4461. 한양3차아파트 3동 앞,0,0,127.12194061,37.50585175,0,송파구,송파2동
ST-2578,4462. 가락중학교 앞,0,0,127.11728668,37.50223541,0,송파구,송파2동
ST-2579,4463. 방이역 2번 출구,14,1,127.12594604,37.50801468,15,송파구,오금동
ST-2580,4464. 올림픽공원 북2문 A,9,2,127.12804413,37.52357483,11,송파구,성내1동
ST-2581,4465. 건영아파트앞 사거리,2,3,127.12460327,37.48245621,5,송파구,문정1동
ST-2583,4468. 가락1동주민센터 ,19,4,127.10811615,37.49579239,23,송파구,가락1동
ST-2584,4469. 거여동 어울림아파트  102동앞,2,1,127.14373016,37.49198532,3,송파구,거여1동
ST-2585,4472. 송파파크데일 1단지 115동 건너편,3,0,127.15966797,37.49763107,3,송파구,마천1동
ST-2586,4473. 마천금호어울림 1차 102동앞,0,0,127.15429688,37.49808884,0,송파구,마천2동
ST-2587,4474. 가락현대 1차 11동 앞,2,0,127.12664032,37.49146652,2,송파구,문정1동
ST-2588,4475. 송파파인타운 4단지 403동,6,2,127.12878418,37.48174286,8,송파구,장지동
ST-2589,4478. 문정근린공원2,0,1,127.12667084,37.4861145,1,송파구,문정1동
ST-2590,4479. 문정중학교,0,0,127.1306839,37.48827362,0,송파구,문정1동
ST-2591,4480. 가락시장 남1문 사거리,2,2,127.11745453,37.49201584,4,송파구,문정2동
ST-2592,4481. 올림픽공원 북2문 B,22,8,127.12751007,37.52397537,30,송파구,풍납2동
ST-2593,4483. 잠실나들목4,1,1,127.08466339,37.5161171,2,송파구,잠실2동
ST-2594,4484. 잠실나루역4번출구뒤,1,0,127.10362244,37.52080917,1,송파구,잠실6동
ST-2595,4485. 잠실나루역 고가하부,0,0,127.1043396,37.51988602,0,송파구,행정동
ST-2596,4486. 홈플러스 잠실점,21,2,127.103508,37.51613998,23,송파구,잠실6동
ST-2597,"4488. 문현중,고등학교 사이",1,0,127.12862396,37.48051071,1,송파구,장지동
ST-2598,4490. 송파파인타운 10단지 1005동,1,0,127.13205719,37.4777832,1,송파구,장지동
ST-2599,4491. 장지역 1번출구,23,0,127.12678528,37.47953415,23,송파구,장지동
ST-2600,4493. 마천사거리 2,19,2,127.14694214,37.49900436,21,송파구,마천2동
ST-2601,4496. 잠실 파크리오 120동 앞,0,0,127.10794067,37.51921082,0,송파구,행정동
ST-2602,4497. 아시아선수촌아파트 교차로,6,1,127.07926941,37.50679016,7,송파구,잠실7동
ST-2603,4499. 세양청마루 101동 앞,9,1,127.1365509,37.49236679,10,송파구,거여1동
